date,x_source,x_text,x_text_translated,x_timestamp_utc3,evacuation_zone_prompt,facebook_source,facebook_timestamp_utc3,leaflet,leaflet_text_translated,safezone_prompt,link,map_idf,map_full,map_zoom,displacement_blocks,labeled_safe_blocks,evacuation_zone,safezone,area_sq_km_displacement,area_sq_km_labeled_safe
2024-07-10,,,,,Unknown,,,https://idfleaflets.com/24,"To all those present in Gaza City

Important Announcement

Safe passages enable you to pass quickly and without inspection from Gaza City to the shelter in Deir al-Balah and Az-Zawayda.

We announce that Tariq Bin Ziyad and Omar Al-Mukhtar Streets are considered safe passages for crossing westward to Rashid Street (Al-Bahr) and from there southward.

Al-Wahda and Khalil Al-Wazir Streets are considered safe passages for crossing eastward to the Zeitoun neighborhood and the city circle, and from there to Salah Al-Din Street in the south.

Gaza City will remain a dangerous combat zone

IDF",Unknown,,,,,,,Gaza City,"Tariq Bin Ziyad, Omar Ak-Mukhtar, Al-Wahda, Khalil Al Wazir, Zeitoun, Salah Al-Din, Rashid Street (Al-Bahr), Deir al-Balah, Az-Zawayda",,
2024-07-08,https://x.com/AvichayAdraee/status/1810265410475823110,"#عاجل ‼️  نداء عاجل الى كل السكان والنازحين المتواجدين في مناطق الصبرة، الرمال، تل الهوا والدرج في بلوكات 687, 688, 690, 693, 702, 703, 704, 705, 724, 725, 777, 783, 784, 835

من أجل أمنكم - عليكم الاخلاء بشكل فوري الى مآوي دير البلح في المنطقة الإنسانية https://t.co/CGFFL9fsJW","Urgent appeal to all residents and displaced persons in the areas of Sabra, Al-Rimal, Tal Al-Hawa and Al-Daraj in Blocks 687, 688, 690, 693, 702, 703, 704, 705, 724, 725, 777, 783, 784 and 835.

For your safety, you must evacuate immediately to the Deir al-Balah shelters in the humanitarian zone.",13:51,"Sabra, Al-Rimal, Tal Al-Hawa, Al-Daraj",,,,,Deir al-Balah shelters,https://gazamaps.com/displacement/1,https://gazamaps.com/storage/displacement-maps/gaza/idf/G8KZksbkuOFtifgo7l5vtY9FsXBX7Esxu3WEV9ET.jpg,,,"660, 661, 662, 664, 666, 687, 688, 690, 693, 702, 703, 704, 705, 706, 724, 725, 777, 783, 784, 835, 973, 2210, 2220, 2221, 2222, 2223, 2224, 2225, 2230, 2315, 2316, 2317, 2322, 2348",,"Sabra, Al-Rimal, Tal Al-Hawa, Al-Daraj",Deir al-Balah shelters,16.58,0.0
2024-07-07,https://x.com/AvichayAdraee/status/1809963484022518268,"#عاجل ‼️الى كل السكان والنازحين المتواجدين في مناطق التفاح، البلدة القديمة، والدرج في بلوكات: 604-606, 608, 609

⭕️من أجل أمنكم - عليكم الاخلاء بشكل فوري الى المآوي المعروفة في غرب مدينة غزة https://t.co/s0VBnyyNud","To all residents and displaced persons in the areas of Al-Tuffah, the Old City, and Al-Daraj in Blocks: 604-606, 608, 609

⭕️ For your own safety, you must evacuate immediately to known shelters in western Gaza City.",17:51,"Al-Tuffah, the Old City, Al-Daraj",,,,,western Gaza City,https://gazamaps.com/displacement/2,https://gazamaps.com/storage/displacement-maps/gaza/idf/ED1Gxy5eLF7lmBMf4glgrcplHHoerKc25vF41PaP.jpg,,,"604, 605, 606, 608, 609",,"Al-Tuffah, the Old City, Al-Daraj",western Gaza City,0.64,0.0
2024-07-01,https://x.com/AvichayAdraee/status/1807792175859536181,#عاجل الى كل السكان والنازحين المتواجدين في مناطق القرارة واحيائها، بني سهيلا واحيائها، بما في ذلك احياء معن، قيزان النجار، القرين، جورت اللوت، المنارة والسلام، عبسان الجديدة واحيائها، عبسان الكبيرة واحيائها، بلدية الخزاعة واحيائها، بلدية الفخاري واحيائها، المناطق الاقليمية، https://t.co/fBRzjxF3Wq,"To all residents and displaced persons present in the areas of Al-Qarara and its neighborhoods, Bani Suhaila and its neighborhoods, including the neighborhoods of Maan, Qizan Al-Najjar, Al-Qurain, Jurt Al-Lut, Al-Manara and Al-Salam, Abasan Al-Jadida and its neighborhoods, Abasan Al-Kabira and its neighborhoods, Al-Khuza’a Municipality and its neighborhoods, Al-Fakhari Municipality and its neighborhoods, the regional areas, Al-Shawka Municipality and Al-Nasr Municipality in Blocks 37, 39, 42, 68-84,
114-116, 121-124, 212-225, 231-256, 260, 270, 2270, 2280

For your safety, you must evacuate immediately to the humanitarian zone.",18:03,"Al-Qarara, Bani Suhaila, Maan, Qizan Al-Najjar, Al-Qurain, Jurt Al-Lut, Al-Manara, Al-Salam, Abasan Al-Jadida, Abasan Al-Kabira, Al-Khuza’a Municipality, Al-Fakhari Municipality, Al-Shawka Municipality, Al-Nasr Municipality",,,,,humanitarian zone,https://gazamaps.com/displacement/3,https://gazamaps.com/storage/displacement-maps/gaza/idf/q6zDB7RB8XIeSHlZ4Jw0bqyLnB1UlLQA8tFYrNcE.jpg,,,"42.2, 42.3, 52, 53, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 114, 115, 116, 117, 118, 121, 122, 123, 124, 212, 213, 214, 215, 216, 217, 218, 219, 220.1, 220.2, 221, 222, 223, 224, 225, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 260.1, 260.2, 270.1, 270.2, 321, 607, 617, 2270.1, 2270.2, 2270.3, 2280.1, 2280.2","36, 37.1, 37.2, 38, 39, 40, 41, 42.1, 43, 44, 45, 46, 47, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 86, 87, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2352, 2353, 2354, 2355, 2356","Al-Qarara, Bani Suhaila, Maan, Qizan Al-Najjar, Al-Qurain, Jurt Al-Lut, Al-Manara, Al-Salam, Abasan Al-Jadida, Abasan Al-Kabira, Al-Khuza’a Municipality, Al-Fakhari Municipality, Al-Shawka Municipality, Al-Nasr Municipality",humanitarian zone,85.82,60.32
2024-06-27,https://x.com/AvichayAdraee/status/1806264754068942966,"#عاجل الى جميع السكان والنازحين المتواجدين في منطقة الشجاعية والاحياء الجديدة، التركمان والتفاح في بلوكات:
321, 607, 617, 618, 619, 622, 623, 632, 686, 720, 721, 722, 751, 730, 731, 732, 734, 735, 736, 737, 834, 887, 888, 889, 890, 891, 892, 893 

من أجل سلامتكم - عليكم الاخلاء https://t.co/gf6tsdpYj1","To all residents and displaced persons in the Shujaiya area and the new neighborhoods, Turkmen and Tuffah in the blocks:
321, 607, 617, 618, 619, 622, 623, 632, 686, 720, 721, 722, 751, 730, 731, 732, 734, 735, 736, 737, 834, 887, 888, 889, 890, 891, 892, 893

For your safety, you must evacuate immediately south on Salah El-Din Street to the humanitarian zone.",12:54,"Shujaiya area, new neighborhoods, Turkmen, Tuffah",,,,,humanitarian zone,https://gazamaps.com/displacement/4,https://gazamaps.com/storage/displacement-maps/gaza/idf/lCwkiZJPyNvUmm7YIg1OE9TFxY2RNdepDgvqRmNW.jpg,,,"618, 619, 622, 623, 632, 686, 720, 721, 722, 730, 731, 732, 734, 735, 736, 737, 751.1, 751.2, 834, 887, 888, 889, 890, 891, 892, 893",,"Shujaiya, Turkmen, Tuffah","humanitarian zone, Salah El-Din",5.0,0.0
2024-05-31,,,,,Unknown,,,https://idfleaflets.com/23,"Serious Warning

To all residents and displaced persons in the Boys' Preparatory School A and the Mahdi Shawa High School in Block 578

and the Razi Shawa Middle School in Block 577 in the Beit Hanoun area*

Hamas and the terrorist organizations launched rockets from your residential area, and therefore the IDF will operate with great force in the area. You must evacuate immediately to the shelter - in western Gaza City.*

Forewarned!

IDF",Unknown,,,,,,,western Gaza City,"Boys' Preparatory School A, Mahdi Shawa High School, Razi Shawa Middle School, Beit Hanoun",,
2024-05-18,https://x.com/AvichayAdraee/status/1791870827484328420,"#عاجل 🔴 تحذير عاجل الى السكان المتواجدين في أحياء الكرامة، مشروع عامر، العطاطرة والسلاطين - بلوكات 973, 974, 978, 979, 1738-1745

🔴تقوم عناصر حماس والمنظمات الارهابية بأنشطة إرهابية وبإطلاق قذائف صاروخية الى البلدات الاسرائيلية من المناطق التي تتواجدون فيها حيث سيعمل جيش الدفاع https://t.co/MUL0vtI62H","Urgent warning to residents of the Al-Karamah, Amer Project, Al-Atatra and Al-Sultans neighborhoods - Blocks 973, 974, 978, 979, 1738-1745

🔴 Hamas and terrorist organizations are carrying out terrorist activities and launching rockets at Israeli towns from the areas where you are located. The IDF will act against them forcefully and urgently.

🔴 You must evacuate your areas immediately to the known shelters west of Gaza City.",19:37,"Al-Karamah, Amer Project, Al-Atatra, Al-Sultans",,,,,Unknown,https://gazamaps.com/displacement/5,https://gazamaps.com/storage/displacement-maps/gaza/idf/hyOLmDfY0QeqQOBmzU1aLav7OmOXTyO5mHzq8mZw.jpg,,,"974, 978, 979, 1738, 1739, 1740, 1741, 1742, 1743, 1744, 1745",,"Al-Karamah, Amer Project, Al-Atatra, Al-Salateen",west of Gaza City,7.55,0.0
2024-05-15,,,,,Unknown,,,,,Unknown,https://gazamaps.com/displacement/6,https://gazamaps.com/storage/displacement-maps/gaza/idf/xMIx9xFu9RHTPBx1J5HefUdmcOAM5jvOPyoCYPV0.jpg,,,"1763, 1764, 1765, 1767, 1768, 1769, 1770, 1774",,Unknown,Unknown,2.47,0.0
2024-05-14,https://x.com/AvichayAdraee/status/1790391505045033042,"#عاجل ‼️🔴 إلى جميع السكان المتواجدين في أحياء الكرامة والسلاطين والزهور في منطقة شمال قطاع غزة وتحديدًا في بلوكات 969-974, 
 967, 1738, 984, 1739 

⭕️حماس والمنظمات الارهابية الأخرى تستخدم أراضيكم لأنشطة إرهابية ولاطلاق قذائف صاروخية نحو الأراضي الإسرائيلية ولذلك سيعمل جيش https://t.co/CnynyNarmm","To all residents of the Al-Karamah, Al-Sultans, and Al-Zahour neighborhoods in the northern Gaza Strip, specifically in Blocks 969-974,
967, 1738, 984, 1739

⭕️ Hamas and other terrorist organizations are using your territory for terrorist activities and to launch rockets towards Israeli territory, and therefore the IDF will act forcefully against them urgently.

⭕️ For your safety, you must evacuate the area immediately to known shelters west of Gaza City.",17:39,"Al-Karamah, Al-Sultans, Al-Zahour",,,,,known shelters west of Gaza City,https://gazamaps.com/displacement/7,https://gazamaps.com/storage/displacement-maps/gaza/idf/gdOdFWo274rvGH2Xby8YlHunNFXGgyAPfcV9ME6V.jpg,,,"967, 969, 970, 971, 972, 973, 974, 984, 1738, 1739",,"Al-Karamah, Al-Salateen, Al-Zahour",known shelters west of Gaza City,1.42,0.0
2024-05-11,https://x.com/AvichayAdraee/status/1789171670105636971,"#عاجل 🔴 نداء إلى جميع السكان والنازحين المتواجدين في منطقة جباليا وأحياء السلام والنور وتل الزعتر ومشروع بيت لاهيا ومعسكر جباليا وعزبة ملين والروضة, والنزهة, الجرن، النهضة، والزهور - توجهوا فورًا إلى المآوي غرب مدينة غزة! 

⭕️تتواجدون في منطقة قتال خطيرة. تحاول حماس إعمار https://t.co/oFYipXMajx","🔴 A call to all residents and displaced persons in the Jabalia area, the Salam, Al-Nour, Tal Al-Zaatar neighborhoods, the Beit Lahia project, the Jabalia camp, Ezbet Malin, Al-Rawda, Al-Nuzha, Al-Jurn, Al-Nahda, and Al-Zahour neighborhoods - head immediately to the shelters west of Gaza City!

⭕️ You are in a dangerous combat zone. Hamas is trying to build up its capabilities in the area, and therefore the IDF will act with extreme force against the terrorist organizations in the area where you are located. Therefore, anyone in these areas is putting themselves and their families in danger.

⭕️ It is forbidden to approach the security fence, as approaching the fence poses a danger to your life and safety.

🔴 We also call on some other neighborhoods in eastern Rafah, which have witnessed terrorist activities by Hamas in recent days and weeks, along with other terrorist infrastructure, specifically in the Rafah and Shabura camps, and the neighborhoods of Al-Idari, Al-Janina, and Khirbet Al-Adas in Blocks: 6-9, 17, 25-27, and 31 - to immediately head to the expanded humanitarian area in Al-Mawasi.",8:52,"Jabalia area, Salam, Al-Nour, Tal Al-Zaatar, Beit Lahia project, Jabalia camp, Ezbet Malin, Al-Rawda, Al-Nuzha, Al-Jurn, Al-Nahda, Al-Zahour, eastern Rafah, Rafah camp, Shabura camp, Al-Idari, Al-Janina, Khirbet Al-Adas",,,,,"shelters west of Gaza City, expanded humanitarian area in Al-Mawasi",https://gazamaps.com/displacement/9,https://gazamaps.com/storage/displacement-maps/gaza/idf/cdrX7y8lFFTPFmvodYztvPw7hx4jquP0rYS4iop8.jpg,,,"578, 754, 755, 756, 920, 952, 953, 961, 962, 963, 976, 984, 1766, 1771, 1772, 1781, 1782, 1783, 1784, 1785, 1786, 1787, 1788, 1789, 1790, 1791, 1792, 1793, 1794, 1795, 1796, 1797, 1798, 1799, 1800, 1801, 1802, 1803, 1804, 1805, 1806, 1807, 1808, 1809, 1810, 1811, 1812, 1813, 1814, 1816, 1817, 1818, 1819, 1820",,"Jabalia area, Salam, Al-Nour, Tal Al-Zaatar, Beit Lahia project, Jabalia camp, Ezbet Malin, Al-Rawda, Al-Nuzha, Al-Jurn, Al-Nahda, Al-Zahour, eastern Rafah, Rafah camp, Shabura camp, Al-Idari, Al-Janina, Khirbet Al-Adas","shelters west of Gaza City, expanded humanitarian area in Al-Mawasi",11.63,0.0
2024-05-11,https://x.com/AvichayAdraee/status/1789171670105636971,"#عاجل 🔴 نداء إلى جميع السكان والنازحين المتواجدين في منطقة جباليا وأحياء السلام والنور وتل الزعتر ومشروع بيت لاهيا ومعسكر جباليا وعزبة ملين والروضة, والنزهة, الجرن، النهضة، والزهور - توجهوا فورًا إلى المآوي غرب مدينة غزة! 

⭕️تتواجدون في منطقة قتال خطيرة. تحاول حماس إعمار https://t.co/oFYipXMajx","🔴 A call to all residents and displaced persons in the Jabalia area, the Salam, Al-Nour, Tal Al-Zaatar neighborhoods, the Beit Lahia project, the Jabalia camp, Ezbet Malin, Al-Rawda, Al-Nuzha, Al-Jurn, Al-Nahda, and Al-Zahour neighborhoods - head immediately to the shelters west of Gaza City!

⭕️ You are in a dangerous combat zone. Hamas is trying to build up its capabilities in the area, and therefore the IDF will act with extreme force against the terrorist organizations in the area where you are located. Therefore, anyone in these areas is putting themselves and their families in danger.

⭕️ It is forbidden to approach the security fence, as approaching the fence poses a danger to your life and safety.

🔴 We also call on some other neighborhoods in eastern Rafah, which have witnessed terrorist activities by Hamas in recent days and weeks, along with other terrorist infrastructure, specifically in the Rafah and Shabura camps, and the neighborhoods of Al-Idari, Al-Janina, and Khirbet Al-Adas in Blocks: 6-9, 17, 25-27, and 31 - to immediately head to the expanded humanitarian area in Al-Mawasi.",8:52,"Jabalia area, Salam, Al-Nour, Tal Al-Zaatar, Beit Lahia project, Jabalia camp, Ezbet Malin, Al-Rawda, Al-Nuzha, Al-Jurn, Al-Nahda, Al-Zahour, eastern Rafah, Rafah camp, Shabura camp, Al-Idari, Al-Janina, Khirbet Al-Adas",,,https://idfleaflets.com/22,"To all residents and displaced persons in the Jabalia area and in the neighborhoods of Al-Salam, Al-Nour, Tal al-Zaatar, Beit Lahia Project, Jabalia Camp, Ezbet Malin, Al-Rawda, Al-Nuzha, Al-Jurn, Al-Nahda, and Al-Zuhur:

You are in a dangerous combat zone.

The IDF will soon operate with great force against the terrorist organizations in the area where you are located.

Anyone in these areas is risking their life and the lives of their family members.

For your own safety, we urge you to evacuate immediately to the shelters located west of Gaza City.

It is strictly forbidden to approach the security fence.

Approaching the fence endangers your life and safety.

Israel Defense Forces","shelters west of Gaza City, expanded humanitarian area in Al-Mawasi",https://gazamaps.com/displacement/8,https://gazamaps.com/storage/displacement-maps/gaza/idf/RUTJ5DYhugje2zInZYvPPi3kVV0rqYKWJ9mHgQSv.jpg,,,"6, 7, 8, 9, 17, 25, 26, 27, 31","36, 37.1, 37.2, 38, 39, 40, 41, 42.1, 43, 44, 45, 46, 47, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 86, 87, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2352, 2353, 2354, 2355, 2356","Jabalia area, Salam, Al-Nour, Tal Al-Zaatar, Beit Lahia project, Jabalia camp, Ezbet Malin, Al-Rawda, Al-Nuzha, Al-Jurn, Al-Nahda, Al-Zahour, eastern Rafah, Rafah camp, Shabura camp, Al-Idari, Al-Janina, Khirbet Al-Adas","shelters west of Gaza City, expanded humanitarian area in Al-Mawasi",6.01,60.32
2024-05-06,https://x.com/AvichayAdraee/status/1787344298943365560,"#عاجل 🔴 نداء عاجل الى كل السكان والنازحين المتواجدين في منطقة بلدية الشوكة وبالأحياء - السلام الجنينة, تبة زراع والبيوك في منطقة رفح بالبلوكات: 10-16, 28, 270

⭕️جيش الدفاع سوف يعمل بقوة شديدة ضد المنظمات الإرهابية في مناطق مكوثكم مثلما فعل حتى الآن. كل من يتواجد بالقرب من https://t.co/I4LDdAtYET","🔴 An urgent appeal to all residents and displaced persons in the Al-Shawka municipality area and in the neighborhoods of Al-Salam Al-Janina, Tabat Zeraa and Al-Biouk in the Rafah area in blocks: 10-16, 28, 270

⭕️ The IDF will act with great force against the terrorist organizations in the areas where you reside, as it has done until now. Anyone who is close to terrorist organizations is putting his life and the life of his family in danger.

⭕️ For your safety, the IDF appeals to you.
By immediate evacuation to the expanded humanitarian area in Al Mawasi.

⭕️ We warn you that Gaza City is still a dangerous combat zone. Refrain from returning north from Wadi Gaza.
We warn you not to approach the eastern and southern security fence.",7:51,"Al-Shawka municipality, Al-Salam Al-Janina, Tabat Zeraa, Al-Biouk, Rafah",,,,,Al Mawasi,https://gazamaps.com/displacement/10,https://gazamaps.com/storage/displacement-maps/gaza/idf/CQq0zMtYx4jBDb9nxLcZTQx81nNXlBYx0tbdNSCQ.jpg,,,"10, 11, 12, 13, 14, 15, 16, 28","36, 37.1, 37.2, 38, 39, 40, 41, 42.1, 43, 44, 45, 46, 47, 48, 49, 50, 51, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 86, 87, 88, 89.1, 89.2, 90, 91, 92, 93, 94, 95, 96, 97, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 128.1, 128.2, 129.1, 129.2, 130.1, 130.2, 132, 133, 134, 135, 136, 137, 138, 139, 140, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 2336, 2337, 2338, 2339, 2351, 2352, 2353, 2354, 2355, 2356","Al-Shawka municipality, Al-Salam Al-Janina, Tabat Zeraa, Al-Biouk, Rafah",Al Mawasi,6.31,60.32
2024-03-18,https://x.com/avichayadraee/status/1769613852021231856,"#عاجل 🔴 نداء الى كل المتواجدين والنازحين في حي الرمال وفي مستشفي الشفاء ومحيطه:
من اجل الحفاظ على أمنكم - عليكم اخلاء المنطقة بشكل فوري غرباً ومن ثم عبر شارع الرشيد (البحر) جنوباً إلى المنطقة الإنسانية في المواصي https://t.co/X95ASt8zJP","🔴 A call to all those present and displaced in Al-Rimal neighborhood, Al-Shifa Hospital, and its surroundings:
For your safety, you must evacuate the area immediately to the west, then via Rashid Street (Al-Bahr) to the south to the humanitarian area in Al-Mawasi.",9:36,"Al-Rimal neighborhood, Al-Shifa Hospital",,,https://idfleaflets.com/20,"Urgent Warning

To all those present and displaced in the Rimal neighborhood, and to the displaced in and around Shifa Hospital, you are in a dangerous combat zone! The IDF is operating forcefully in your residential area and presence to destroy the terrorist infrastructure.

In order to preserve your safety, the IDF calls on you to evacuate immediately westward via Rashid Street and then head south to the humanitarian zone in Al-Mawasi.

Rashid Street

IDF",Al-Mawasi,https://gazamaps.com/displacement/12,https://gazamaps.com/storage/displacement-maps/gaza/idf/X5xMagPcuyiDEqqZX26pHkF5axA3V2OZSnaYlpfC.jpg,,,"663, 703, 704, 705, 706, 707, 708, 709, 785, 835",,"Al-Rimal neighborhood, Al-Shifa Hospital","Al-Mawasi, Rashid Street (Al-Bahr), west",2.42,0.0
2024-02-20,https://x.com/avichayadraee/status/1759825957697774049,"#عاجل 🔴 نداء عاجل الى كل السكان المتواجدين في احياء الزيتون والتركمان في قطاع غزة:

حرصًا على سلامتكم ندعوكم للانتقال فورًا عبر شارع صلاح الدين إلى المنطقة الإنسانية في المواصي https://t.co/4I9i9LGmKL","🔴 Urgent appeal to all residents of the Zeitoun and Turkmen neighborhoods in the Gaza Strip:

For your safety, we invite you to move immediately via Salah El-Din Street to the humanitarian area in Al-Mawasi.",9:22,"Zeitoun, Turkmen",,,,,Al-Mawasi,https://gazamaps.com/displacement/13,https://gazamaps.com/storage/displacement-maps/gaza/idf/GpQhfefeEjZCmszQR9VuztPRXAUIQUSPeQvcnbEX.jpg,,,"321, 613, 619, 620, 622, 623, 624, 625, 626, 627, 628, 629, 630, 631, 632, 633, 634, 635, 636, 638, 639.1, 639.2, 639.3, 639.4, 640.1, 640.2, 641, 642.1, 642.2, 643, 644, 682, 683.1, 683.2, 684, 686, 710, 711, 730, 731, 732, 733, 734, 735, 736, 737",,"Zeitoun, Turkmen","Al-Mawasi, Salah El-Din",14.95,0.0
2024-01-29,,,,,Unknown,,,,,Unknown,https://gazamaps.com/displacement/15,https://gazamaps.com/storage/displacement-maps/gaza/idf/CMG16SLiq9szcbVdV0o6tnwIMaUENvkhuZNB7644.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/vM9l6G3Kik7wUQLwbRfZligC77l4BRzbJhGOzcjm.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/ROQn8z32GaGNWYXspcXfqED5BSRJfqfRIXsg8Ovc.jpg,"663, 687, 688, 690, 702, 703, 704, 705, 706, 707, 708, 709, 724, 725, 726, 727, 728, 729, 762, 765, 766, 767, 768, 769, 771, 772, 776, 777, 778, 779, 780, 781, 782, 783, 784, 785, 786, 787, 788, 789, 835",,Unknown,Unknown,10.49,0.0
2024-01-23,https://x.com/AvichayAdraee/status/1749716786818281575/photo/1,#عاجل 🔴🔴 الى سكان منطقة خان يونس في أحياء النصر، الأمل، مركز المدينة والمخيم (المعسكر) في بلوكات 107-112: من أجل سلامتكم عليكم الانتقال فورًا إلى المنطقة الإنسانية في المواصي عن طريق شارع البحر. https://t.co/2JJJ9dkrmh,"🔴🔴 To the residents of the Khan Yunis area in the neighborhoods of Al-Nasr, Al-Amal, the city center, and the camp (the camp) in Blocks 107-112: For your safety, you must move immediately to the humanitarian area in Al-Mawasi via Al-Bahr Street.",11:52,"Khan Yunis, Al-Nasr, Al-Amal, city center, the camp",,,,,Al-Mawasi,https://gazamaps.com/displacement/14,https://gazamaps.com/storage/displacement-maps/gaza/idf/bzFlcyWcO7j62SWCirg9I1F5NFx7QTyylv6lTwBF.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/j80sNix1m7TbvnSPslgjbFqPeCiUagi7nuDBlK4J.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/3ClHr9MWgBZDalNSsOjIulWbBFk3msxwtMQFsSv5.jpg,"107, 108, 109, 110, 111, 112",,"Khan Yunis, Al-Nasr, Al-Amal, city center, the camp","Al-Mawasi, Al-Bahr Street",2.57,0.0
2023-12-31,https://x.com/avichayadraee/status/1740307087748423697,"#عاجل سكان قطاع غزة، جيش الدفاع يعمل بقوة ضد حماس والمنظمات الإرهابية. فيما يلي عدة تعليمات عاجلة: 

⭕️الى سكان مخيم البريج وأحياء بدر وساحل الشمال والنزهة والزهراء والبراق والبسمة والبوادي والروضة والصفاء في المناطق جنوب وادي غزة في البلوكات 2315-2317, 660-662, 664, 666, 2210, https://t.co/JrEQLr54ui","Residents of the Gaza Strip, the IDF is operating forcefully against Hamas and terrorist organizations. Here are several urgent instructions:

⭕️ To the residents of Al-Bureij camp and the neighborhoods of Badr, North Coast, Al-Nuzha, Al-Zahraa, Al-Buraq, Al-Basma, Al-Bawadi, Al-Rawda, and Al-Safa in the areas south of Wadi Gaza in blocks 2315-2317, 660-662, 664, 666, 2210, 2220-2225, 2230: For your safety, you must move immediately to the shelters in Deir Al-Balah.

⭕️ There will be a temporary, local tactical suspension of military activities for humanitarian purposes in the Al-Salam South neighborhood of Deir al-Balah from 10:00 AM until 2:00 PM, for the purpose of supplying.

⭕️ The fighting and military advance of the IDF in the Khan Yunis area do not allow the movement of civilians via the Salah al-Din axis in the sections north and east of Khan Yunis.
In these sections, the Saladin axis is a battlefield, so it is dangerous to reach it!

⭕️ The IDF will enable humanitarian civilian movement via the bypass west of Khan Yunis. Movement in both directions from the Rafah and Khan Yunis areas towards Deir al-Balah and the central refugee camps will be enabled via the following axes: Rashid Street (the sea) - Shuhada Street in Deir al-Balah.

⭕️ We remind you that we have published a map of the areas (blocks) that divide the Gaza Strip into areas and neighborhoods that you are familiar with, in an effort to help you understand and comprehend the issued directives and move from specific locations precisely if necessary, to preserve your safety and security. Link to the map website:",12:41,"Al-Bureij camp, Badr, North Coast, Al-Nuzha, Al-Zahraa, Al-Buraq, Al-Basma, Al-Bawadi, Al-Rawda, Al-Safa, Deir al-Balah, Khan Yunis",,,,,Deir Al-Balah,https://gazamaps.com/displacement/11,https://gazamaps.com/storage/displacement-maps/gaza/idf/gJyDSi4OYuyPazdmfkUM8BU2rHcm0UmnAvyFRuE1.jpg,,,,,"Al-Bureij camp, Badr, North Coast, Al-Nuzha, Al-Zahraa, Al-Buraq, Al-Basma, Al-Bawadi, Al-Rawda, Al-Safa, Deir al-Balah, Khan Yunis",Deir Al-Balah,0.0,0.0
2023-12-21,,,,,Unknown,,,https://idfleaflets.com/11,"Urgent Warning

To those in the Jabalia, Al-Daraj, Al-Tuffah, and Old City areas, the area you are in is considered a dangerous combat zone. For your safety, the IDF calls on you to immediately evacuate this area and head to the known shelters near you. If you obtain valuable information regarding the kidnapped persons, please inform us of it by all means.

IDF",Unknown,,,,,,,Unknown,"Jabalia, Al-Daraj, Al-Tuffah, Old City",,
